usaf,wban,name,country,state,call,lat,lon,elev,begin,end
828610,99999,CONCEICAO DO ARAGUAIA,BR,"",SBAA,-8.348,-49.302,+0199.0,19730101,20170324
828860,99999,CABROBO,BR,"","",-8.517,-39.333,+0341.0,19900105,20070417
828960,99999,PESQUEIRA SOUTHWEST,BR,"","",-8.4,-36.767,+0705.0,19310108,19400301
828990,99999,GUARARAPES GILBERTO FREYRE IN,BR,"",SBRF,-8.126,-34.924,+0010.1,19310104,20170324
829150,99999,RIO BRANCO,BR,"","",-9.967,-67.8,+0160.0,19380111,20070925
829300,99999,CACHIMBO,BR,"",SBCC,-9.334,-54.965,+0537.1,19610101,20170324
829650,99999,ALTA FLORESTA,BR,"",SBAT,-9.866,-56.106,+0288.6,19880601,20170324
829750,99999,BOM JESUS DO PIAUI,BR,"","",-9.067,-44.367,+0331.0,19740610,20070417
829760,99999,CARACOL,BR,"","",-9.283,-43.333,+0523.0,19900323,20070925
829790,99999,REMANSO,BR,"","",-9.633,-42.1,+0401.0,19360824,20170324
829830,99999,PETROLINA,BR,"","",-9.383,-40.483,+0370.0,19730101,20170324
829840,99999,SENADOR NILO COELHO,BR,"",SBPL,-9.362,-40.569,+0385.0,19430401,20170324
829860,99999,PAULO AFONSO,BR,"",SBUF,-9.401,-38.251,+0269.1,19730501,20170324
829910,99999,PILAR EAST,BR,"","",-9.583,-35.9,+0131.0,19380913,19440331
829940,99999,MACEIO,BR,"","",-9.667,-35.7,+0065.0,19310105,20060331
829960,99999,PORTO DE PEDRAS,BR,"","",-9.183,-35.433,+0051.0,20130522,20131009
830100,99999,BRASILEIA,BR,"","",-11.017,-68.733,+0260.0,20011014,20011014
830320,99999,LAMBARI,BR,"","",-21.95,-45.317,+0879.0,20140614,20140614
830330,99999,PALMAS,BR,"","",-10.183,-48.3,+0281.0,19940401,20100428
830580,99999,SAO ROQUE/S. PAULO,BR,"","",-23.517,-47.117,-0999.9,19900506,19900829
830630,99999,PORTO NACIONAL,BR,"",SBPN,-10.719,-48.4,+0265.2,19730101,20151111
830650,99999,PALMAS AERO,BR,"","",-10.283,-48.35,+0236.0,20050628,20150305
830660,99999,SAO SEBASTIAO,BR,"","",-23.8,-45.417,+0005.0,19790312,19900727
830900,99999,MONTE SANTO,BR,"","",-10.433,-39.3,+0464.0,19970901,20100428
830920,99999,FOZ DO SAO FRANCISCO,BR,"","",-10.65,-36.167,+0011.0,19380913,19410930
830950,99999,SANTA MARIA,BR,"",SBAR,-10.984,-37.07,+0007.0,19830401,20170324
831110,99999,RIO/JACAREPAGUA,BR,"","",-22.983,-43.367,+0003.0,19770601,20170324
831840,99999,MORRO DO CHAPEU,BR,"","",-11.217,-41.217,+1005.0,19891117,20120102
831860,99999,JACOBINA,BR,"","",-11.183,-40.467,+0485.0,19891117,20170324
831920,99999,CIPO *,BR,"","",-11.083,-38.517,+0464.0,19891117,20170324
832210,99999,FEIRA DE SANTANA,BR,"","",-12.183,-38.967,+0231.0,19940401,20100428
832280,99999,PEIXE,BR,"","",-12.05,-48.533,+0250.0,19890901,20170324
832350,99999,TAGUATINGA,BR,"","",-12.4,-46.433,+0604.0,19890901,20170324
832360,99999,BARREIRAS,BR,"","",-12.15,-45,+0439.0,19730102,20170324
832620,99999,"","","","",,,"",19380503,19390729
832860,99999,CORRENTINA,BR,"","",-13.467,-44.767,+0587.0,19900119,20100428
832890,99999,BOM JESUS DA LAPA AEROPORTO,BR,"","",-13.267,-43.417,+0441.0,19430401,20070925
833090,99999,DIAMANTINO,BR,"","",-14.4,-56.45,+0286.0,19730101,20170324
833320,99999,POSSE,BR,"","",-14.1,-46.367,+0826.0,19890901,20170324
833340,99999,FORMOSO,BR,"","",-14.933,-46.25,+0840.0,19900103,20070417
833380,99999,ESPINOSA *,BR,"","",-14.967,-42.817,-0999.9,19891117,20070925
833390,99999,CAETITE,BR,"","",-14.05,-42.617,+0882.0,19310105,20170324
833440,99999,VITORIA DA CONQUISTA,BR,"",SBQV,-14.863,-40.863,+0913.8,19740623,20170324
833490,99999,ILHEUS,BR,"",SBIL,-14.816,-39.033,+0004.6,19830401,20170324
833590,99999,BARRA DO GARCAS,BR,"",SBBW,-15.861,-52.389,+0349.6,19861101,20170324
833610,99999,CUIABA,BR,"","",-15.55,-56.117,+0151.0,19310101,20070925
833620,99999,MARECHAL RONDON,BR,"",SBCY,-15.653,-56.117,+0188.1,19730101,20170324
833640,99999,PADRE RICARDO REMETTER,BR,"","",-15.783,-56.067,+0141.0,19891117,20070925
833680,99999,ARAGARCAS,BR,"","",-15.9,-52.233,+0345.0,19730101,20170324
833740,99999,GOIAS,BR,"","",-15.917,-50.133,+0512.0,19310101,20170324
833760,99999,PIRENOPOLIS,BR,"","",-15.85,-48.967,+0730.0,19360824,20100428
833770,99999,BRASILIA,BR,"","",-15.783,-47.933,+1159.0,19730101,20070925
833790,99999,FORMOSA,BR,"","",-15.533,-47.333,+0912.0,19380403,20100428
833830,99999,BURITIS,BR,"","",-15.617,-46.417,+0600.0,19891109,20040811
833840,99999,ARINOS,BR,"","",-15.9,-46.05,+0519.0,19891117,20170324
833860,99999,JANUARIA,BR,"","",-15.433,-44.367,+0474.0,19310101,20170324
833950,99999,JANAUBA,BR,"","",-15.783,-43.3,+0516.0,19891117,20070925
834100,99999,RONDONOPOLIS,BR,"","",-16.45,-54.567,+0284.0,19930101,20070417
834230,99999,GOIANIA,BR,"","",-16.667,-49.25,+0741.0,19380510,20170324
834270,99999,LUZIANIA EAST,BR,"","",-16.267,-47.883,+0910.0,19380403,19440331
834280,99999,UNAI,BR,"","",-16.367,-46.55,+0460.0,19891201,20020713
834370,99999,MARIO RIBEIRO,BR,"",SBMK,-16.707,-43.819,+0667.8,19360824,20170324
834600,99999,PORTO SEGURO,BR,"",SBPS,-16.439,-39.081,+0051.2,20100428,20170324
834640,99999,JATAI *,BR,"","",-17.883,-51.717,-0999.9,20010916,20100428
834790,99999,PARACATU,BR,"","",-17.217,-46.867,+0711.0,19380503,20170324
834830,99999,PIRAPORA,BR,"","",-17.333,-44.95,+0505.0,19360824,20170223
834880,99999,ITAMARANDIBA,BR,"","",-17.85,-42.85,+1097.0,19891117,20070925
834970,99999,CARAVELAS,BR,"",SBCV,-17.652,-39.253,+0011.0,19610101,20160109
834990,99999,ABROLHOS,BR,"","",-17.967,-38.7,+0038.0,19790112,20160322
835130,99999,NHUMIRIM,BR,"","",-18.983,-56.65,+0089.0,19891201,20011009
835240,99999,"","","","",,,"",19361001,19440331
835250,99999,UBERLANDIA AERO,BR,"",SBUL,-18.883,-48.217,+0943.0,20100506,20170324
835253,99999,UBERLANDIA,BR,"","",-18.883,-48.217,+0967.0,19910827,20090811
835380,99999,DIAMANTINA,BR,"","",-18.25,-43.6,+1297.0,19360824,20170324
835540,99999,CORUMBA (AEROPORTO),BR,"","",-19,-57.667,+0141.0,19770601,20071030
835740,99999,FRUTAL,BR,"","",-20.033,-48.933,+0543.0,19970901,20130527
835810,99999,FLORESTAL,BR,"","",-19.883,-44.417,+0753.0,19730313,19740503
835880,99999,LAGOA SANTA AIRPORT,BR,"",SBLS,-19.65,-43.883,+0852.0,19730101,20170324
835970,99999,LINHARES,BR,"","",-19.4,-40.067,+0028.0,19891201,20090313
835990,99999,MOELA,BR,"","",-24.05,-46.267,+0100.0,20100915,20170118
836050,99999,BOGUS BRAZILIAN,BR,"","",,,"",19891117,20010926
836080,99999,ANASTACIO,BR,"","",-20.467,-55.8,+0156.0,19310102,19400301
836150,99999,AGUA CLARA,BR,"","",-20.45,-52.883,+0365.0,19891117,20040423
836170,99999,URUBUPUNGA,BR,"",SBUP,-20.777,-51.565,+0356.3,19730101,20071107
836180,99999,TRES LAGOAS,BR,"","",-20.783,-51.7,+0313.0,19380804,20080928
836230,99999,VOTUPORANGA,BR,"","",-20.417,-49.983,+0503.0,19880513,20170324
836300,99999,FRANCA,BR,"","",-20.55,-47.433,+1026.0,19730104,20170324
836310,99999,S SEBASTIAO DO OARAISO,BR,"","",-20.917,-47.117,+0820.0,20160704,20170324
836340,99999,FURNAS/PRIVATE,BR,"","",-20.7,-46.333,+0735.0,19730101,19820609
836440,99999,POCOS DE CALDAS,BR,"",SBPC,-21.843,-46.568,+1260.3,20090813,20170324
836460,99999,CACHOEIRO ITAPEMIRIM,BR,"","",-20.85,-41.1,+0077.0,19310101,20040114
836520,99999,LEITE LOPES,BR,"",SBRP,-21.134,-47.774,+0549.2,20090813,20170324
836690,99999,SAO SIMAO,BR,"","",-21.483,-47.55,+0617.0,19880513,20100428
836720,99999,ARACATUBA,BR,"","",-21.2,-50.433,+0397.0,20070717,20130430
836725,99999,ARARAQUARA,BR,"",SBAQ,-21.812,-48.133,+0711.4,20070717,20170324
836727,99999,CRICIUM/FORQUILHINHA,BR,"",SBCM,-28.733,-49.417,+0028.3,20070717,20170324
836728,99999,GUAJARA MIRIM,BR,"",SBGM,-10.786,-65.285,+0145.7,20070717,20170324
836790,99999,"","","","",,,"",19310101,19440331
836793,99999,LEITE LOPES,BR,"","",-21.133,-47.767,+0563.0,19920807,20100527
836840,99999,CAMBUQUIRA,BR,"","",-21.85,-45.3,+0960.0,19310101,19440331
836850,99999,ITAOCARA SOUTHEAST,BR,"","",-21.817,-42.017,+0609.0,19360824,19400301
836860,99999,POCO FUNDO SOUTH,BR,"","",-21.817,-45.95,+0917.0,19360824,19440321
836890,99999,MAJOR BRIGADEIRO DOORGAL BORG,BR,"",SBBQ,-21.267,-43.761,+1114.7,19730101,20170324
836970,99999,"","","","",,,"",19310101,19360724
836980,99999,BARTOLOMEU LISANDRO,BR,"",SBCP,-21.698,-41.302,+0017.4,19310101,20170324
836990,99999,"","","","",,,"",19360824,19400301
837085,99999,AIRPORT ESTADUAL ARTHUR SIQUE,BR,"",SBBP,-22.983,-46.533,+0880.2,20120622,20120622
837086,99999,JUNDIAI AIRPORT,BR,"",SBJD,-23.183,-46.933,+0757.3,20120709,20161008
837190,99999,CABO FRIO,BR,"","",-22.983,-42.033,+0007.0,19730101,19971105
837220,99999,BAURU,BR,"",SBBU,-22.345,-49.054,+0617.2,19730101,20170324
837260,99999,SAO CARLOS,BR,"",SBSA,-22.017,-47.883,+0856.0,19310101,20170324
837290,99999,CAMPINAS,BR,"","",-22.9,-47.083,+0669.0,19310101,19810925
837360,99999,SAO LOURENCO,BR,"","",-22.1,-45.017,+0900.0,19310101,20070925
837410,99999,SANTA CRUZ,BR,"",SBSC,-22.932,-43.719,+0003.0,19730101,20170324
837430,99999,RIO DE JANEIRO,BR,"","",-22.917,-43.167,+0005.0,19310101,20160925
837450,99999,NOVA FRIBURGO,BR,"","",-22.283,-42.533,+0856.0,19310101,20020129
837500,99999,PETROPOLIS,BR,"","",-22.517,-43.183,+0850.0,19320715,19440331
837550,99999,SANTOS DUMONT,BR,"",SBRJ,-22.91,-43.163,+0003.4,19380913,20170324
837670,99999,REGIONAL DE MARINGA SILVIO NA,BR,"",SBMG,-23.476,-52.016,+0545.0,19891117,20170324
837680,99999,LONDRINA,BR,"",SBLO,-23.334,-51.13,+0569.1,19730101,20170324
837750,99999,GUAIRA,BR,"","",-24.083,-54.25,+0230.0,19730101,19970823
837780,99999,CABO FRIO,BR,"",SBCB,-22.922,-42.074,+0004.3,19730101,20170324
837790,99999,MARTE,BR,"",SBMT,-23.509,-46.638,+0721.8,19730101,20170324
837840,99999,TAUBATE,BR,"",SBTA,-23.017,-45.567,+0577.0,19360824,20170324
837870,99999,MOELA,BR,"","",-24.05,-46.267,+0101.0,19790112,20020113
837880,99999,ANGRA DOS REIS,BR,"","",-23.017,-44.317,+0002.0,19310101,19951026
838093,99999,PROFESSOR URBANO ERNESTO STUM,BR,"",SBSJ,-23.229,-45.862,+0646.2,19900207,20170324
838110,99999,IVAI,BR,"","",-24.4,-50.833,+0808.0,19360824,20170324
838130,99999,CASTRO,BR,"","",-24.783,-50,+1009.0,19360829,20070925
838250,99999,ILHA DO MEL,BR,"","",-25.483,-48.317,+0004.0,20101228,20101228
838260,99999,FOZ-DO-IGUACU(DEAD),BR,"","",-25.533,-54.6,+0226.0,19740730,19820525
838280,99999,TOLEDO,BR,"","",-24.733,-53.733,+0550.0,19900519,19970914
838290,99999,SAO JOSE DOS CAMPOS AERO,BR,"","",-23.217,-45.867,+0646.0,19770501,20071030
838340,99999,GUARAPUAVA,BR,"","",-25.4,-51.467,+0609.0,19310101,20030206
838360,99999,IRATI,BR,"","",-25.467,-50.633,+0837.0,19771216,20170324
838440,99999,PARANAGUA,BR,"",SBPG,-25.517,-48.517,+0005.0,19310101,20170324
838510,99999,SOROCABA,BR,"","",-23.483,-47.433,+0645.0,19891118,20100428
838570,99999,TREMEMBE,BR,"","",-23.967,-45.55,+0547.0,19360824,19950727
838620,99999,"","","","",,,"",19310814,19440331
838640,99999,PORTO UNIAO,BR,"","",-26.233,-51.067,+0778.0,19900901,19970425
838670,99999,RIO NEGRO,BR,"","",-26.1,-49.8,+0824.0,19360824,20040128
838710,99999,"","","","",,,"",19360826,19440331
838870,99999,CAMPOS NOVOS,BR,"","",-27.4,-51.2,+0947.0,19310101,20170324
838890,99999,IMARIBO,BR,"","",-27.2,-50.95,+0982.0,19841001,19900831
838910,99999,LAGES,BR,"","",-27.817,-50.333,+0937.0,19310101,20070925
838950,99999,ARVOREDO,BR,"","",-27.3,-48.35,+0020.0,19790115,20030304
838990,99999,HERCILIO LUZ,BR,"",SBFL,-27.67,-48.547,+0006.1,19730101,20170324
839140,99999,LAURO KURTZ,BR,"",SBPF,-28.244,-52.327,+0724.2,19360824,20170324
839180,99999,VACARIA,BR,"","",-28.55,-50.867,+0955.0,19900305,20031226
839230,99999,URUSSANGA,BR,"","",-28.517,-49.317,+0049.0,19360903,19400301
839240,99999,LAGUNA,BR,"","",-28.483,-48.8,+0031.0,19360826,19901009
839250,99999,SANTA MARTA,BR,"","",-28.6,-48.817,+0045.0,19400309,20170324
839260,99999,NAVEGANTES AERO,BR,"","",-26.867,-48.633,+0005.0,19360904,19440331
839360,99999,SANTA MARIA,BR,"","",-29.7,-53.7,+0095.0,19740730,20170324
839420,99999,CAXIAS DO SUL,BR,"",SBCX,-29.167,-51.2,+0759.0,19891117,20170324
839520,99999,CANOAS,BR,"","",-29.933,-51.133,+0008.0,19840601,20071030
839640,99999,ENCRUZILHADA DO SUL,BR,"","",-30.533,-52.517,+0428.0,19730101,20170324
839710,99999,SALGADO FILHO,BR,"",SBPA,-29.994,-51.171,+0003.4,19730101,20170324
839750,99999,GENERAL CARNEIRO,BR,"","",-15.717,-52.75,+0416.0,19330802,19380731
839810,99999,COMANDANTE GUSTAVO KRAEMER,BR,"",SBBG,-31.391,-54.112,+0182.9,19610101,20170324
839820,99999,BOGUS BRAZILIAN,BR,"","",,,"",19890401,19891030
839850,99999,PELOTAS,BR,"",SBPK,-31.718,-52.328,+0018.0,19730101,20170324
839950,99999,RIO GRANDE,BR,"","",-32.017,-52.083,+0002.0,19310107,20150119
839980,99999,CHUI,BR,"","",-33.75,-53.367,+0013.0,19790112,20140312
840050,99999,LOS PERALES,EC,"","",-0.6,-80.4,+0003.0,20040824,20060325
840060,99999,RIO AMAZONAS,EC,"","",-1.5,-78.067,+1043.0,20120211,20170324
840070,99999,SAN CRISTOBAL,EC,"","",-0.433,-90.267,+0016.0,19741127,19771103
840100,99999,SAN CRISTOBAL AEROPUERTO,EC,"","",-0.9,-89.617,+0018.0,20100901,20170324
840122,99999,BAHIA DE CARAQUEZ,EC,"","",-0.583,-80.4,+0003.0,19730101,19740203
840130,99999,ESMERALDAS LAS PALMAS,EC,"","",0.933,-79.667,-0999.9,20040605,20060310
840150,99999,CHONE,EC,"","",-0.7,-80.117,+0069.0,20020514,20020514
840180,99999,ESMERALDAS AEROPUERTO (TACHIN,EC,"",SEES,0.967,-79.617,+0007.0,19730101,20130902
840250,99999,LAGO AGRIO,EC,"","",-0.083,-76.867,+0299.0,20120208,20170324
840260,99999,GENERAL RIVADENEIRA,EC,"","",-0.983,-79.633,+0010.0,20040902,20170324
840340,99999,LAGO AGRIO,EC,"",SELA,0.1,-76.883,+0351.0,19751104,19771103
840430,99999,ATAHUALPA,EC,"",SEIB,0.338,-78.136,+2226.3,19800401,20170224
840480,99999,LATACUNGA/COTOPAXI&,EC,"","",-0.917,-78.6,+2784.0,19381201,19420831
840515,99999,SAN CRISTOBAL ISL &,EC,"","",-0.433,-90.267,+0016.0,19730620,19730728
840560,99999,TOMALON,EC,"","",0.033,-78.233,+2790.0,20020924,20170324
840630,99999,NUEVA LOJA AEROPUER,EC,"",SELA,0.1,-76.883,+0297.0,19771101,20130904
840710,99999,MARISCAL SUCRE INTL,EC,"",SEQU,-0.141,-78.488,+2812.7,19770701,20170324
840720,99999,INAQUITO,EC,"","",-0.167,-78.483,+2812.0,20030404,20170324
840750,99999,LIMONCOCHA,EC,"","",-0.4,-76.6,+0221.0,20130222,20170323
840880,99999,IZOBAMBA,EC,"","",-0.35,-78.55,+3058.0,20010921,20170324
841000,99999,FRANCISCO DE ORELLANA,EC,"",SECO,-0.463,-76.987,+0254.2,20120209,20170324
841010,99999,SAN VICENTE AEROPUERTO,EC,"",SEBC,-0.583,-80.417,+0003.0,19771001,20170324
841020,99999,CHONE,EC,"",SECH,-0.717,-80.133,+0069.0,20060306,20170128
841115,99999,PORTOVIEJO/REALES,EC,"","",-1.033,-80.467,+0044.0,19741127,19840207
841230,99999,COTOPAXI INTL,EC,"",SELT,-0.907,-78.616,+2805.7,19800420,20170324
841350,99999,PORTOVIEJO,EC,"","",-1.033,-80.45,+0060.0,20010921,20170324
841370,99999,REALES TAMARINDOS,EC,"",SEPV,-1.042,-80.472,+0039.6,19771001,20111208
841390,99999,CUENCA/MARISCAL LA.,EC,"","",-2.883,-78.967,+2532.0,19420401,20140910
841470,99999,CHACHOAN,EC,"",SEAM,-1.212,-78.575,+2591.4,19800401,20170324
841490,99999,TENA AEROPUERTO,EC,"","",-0.983,-77.817,+0520.0,20080721,20111101
841600,99999,QUEROCHACA,EC,"","",-1.35,-78.6,+2940.0,20010921,20170324
841760,99999,CHIMBORAZO,EC,"",SERB,-1.653,-78.656,+2789.2,19800401,20170324
841770,99999,GUASLAN,EC,"","",-1.75,-78.667,+2729.0,20080721,20090330
841980,99999,MONTALVO,EC,"",SEMO,-2.067,-76.976,+0292.6,20020621,20031106
842030,99999,SIMON BOLIVAR INTL,EC,"",SEGU,-2.157,-79.884,+0005.8,19770701,20170324
842051,99999,MACARA/J.M.VELASCOI,EC,"","",-4.383,-79.967,+0430.0,19730102,19741218
842140,99999,LA TRONCAL,EC,"","",-2.367,-79.367,+0465.0,20090201,20090414
842170,99999,CORONEL E  CARVAJAL,EC,"",SEMC,-2.299,-78.121,+1052.2,20030527,20170324
842190,99999,SUCUA,EC,"",SESC,-2.483,-78.183,+0949.0,20100928,20100928
842200,99999,TAISHA,EC,"","",-2.383,-77.467,+0510.0,20010906,20060331
842290,99999,LAS PALMAS,EC,"","",-2.717,-78.617,+2400.0,20080721,20090414
842390,99999,MARISCAL LAMAR,EC,"",SECU,-2.889,-78.984,+2531.7,19770701,20170324
842400,99999,GUALACEO,EC,"","",-2.883,-78.767,+2360.0,20080721,20090414
842480,99999,GENERAL MANUEL SERRANO,EC,"",SEMH,-3.269,-79.962,+0003.4,19771001,20100219
842520,99999,SANTA ROSA AEROPUERTO,EC,"","",-3.433,-79.983,+0007.0,20100901,20160519
842570,99999,ZARUMA,EC,"","",-3.7,-79.617,+1279.0,20080721,20090414
842650,99999,CAMILO PONCE ENRIQUEZ,EC,"",SETM,-3.996,-79.372,+1236.3,19770701,20160322
842790,99999,JOSE MARIA VELASCO IBARRA,EC,"",SEMA,-4.378,-79.941,+0459.6,19771001,20030725
843100,99999,ESTRECHO,PE,"","",-2.583,-72.75,+0000.0,19811009,19811009
843310,99999,ALFEREZ  VLADIMIR SARA BAUER,PE,"",SPAS,-2.796,-76.467,+0221.9,19810724,19810827
843470,99999,HUAMBOS,PE,"","",-6.45,-78.967,+2200.0,20011217,20011217
843700,99999,PEDRO CANGA,PE,"",SPME,-3.553,-80.381,+0035.1,19740315,20170324
843710,99999,ZORRITOS,PE,"","",-3.667,-80.667,+0049.0,20061111,20061111
843903,99999,CIRO ALEGRIA,PE,"",SPAC,-4.567,-77.917,+0168.0,19821016,19840905
844000,99999,PAITA,PE,"",SPIT,-5.117,-81.117,+0027.0,19830802,19890326
844010,99999,CAPITAN FAP GUILLERMO CONCHA,PE,"",SPUR,-5.206,-80.616,+0035.4,19570701,20170324
844050,99999,HUANCABAMBA,PE,"",SPAB,-5.233,-79.45,+1552.0,20020809,20020809
844250,99999,MOISES BENZAQUEN RENGIFO,PE,"",SPMS,-5.894,-76.118,+0178.9,19490114,20170324
844400,99999,JUAN SIMONS VELA,PE,"",SPJA,-6.068,-77.16,+0825.1,19940401,20170317
844720,99999,GEN FAP ARMANDO REVOREDO IGLE,PE,"",SPJR,-7.139,-78.489,+2676.4,19570701,20170324
844740,99999,JUANJUI,PE,"",SPJI,-7.169,-76.729,+0349.9,19501028,20170324
845340,99999,TINGO MARIA,PE,"",SPGM,-9.133,-75.95,+0665.0,19490222,20170324
845420,99999,COMANDANTE FAP GERMAN ARIAS G,PE,"",SPHZ,-9.347,-77.598,+2749.9,19730101,20170324
845600,99999,PUERTO ESPERANZA,PE,"",SPEP,-9.768,-70.706,+0221.0,19811231,19820515
845645,99999,HUANUCO/ALFEREZ FAP,PE,"","",-9.9,-76.233,+1859.0,19740218,19740318
845820,99999,PARANONGA,PE,"","",-9.333,-76.183,+0014.9,19490101,19531112
846230,99999,JAUJA,PE,"","",-11.783,-75.467,+3322.0,19570701,19661231
846280,99999,JORGE CHAVEZ INTL,PE,"",SPIM,-12.022,-77.114,+0034.4,19601106,20170129
846300,99999,HUAYAO,PE,"","",-12.033,-75.317,+3350.0,19600808,20040902
846330,99999,HUANCAYO,PE,"","",-12.067,-75.233,+3350.0,19600701,19661231
846580,99999,PADRE ALDAMIZ,PE,"",SPTU,-12.614,-69.229,+0200.9,19471108,20170324
846655,99999,PATRIA,PE,"",SPIR,-13.033,-71.267,+0678.0,19730804,19740122
846860,99999,TENIENTE ALEJANDRO VELASCO AS,PE,"",SPZO,-13.536,-71.939,+3310.1,19490303,20170324
846865,99999,ANDAHUAYLAS,PE,"","",-13.7,-73.35,+3444.0,19741112,19940405
846910,99999,PISCO INTL,PE,"",SPSO,-13.745,-76.22,+0011.9,19350415,20170324
847210,99999,SAN JUAN DE MARCONA,PE,"",SPJN,-15.383,-75.167,+0060.0,19570701,20020225
847310,99999,PUERTO DE LOMAS NW,PE,"","",-15.533,-74.917,+0010.0,19490102,19531231
847520,99999,RODRIGUEZ BALLON,PE,"",SPQU,-16.341,-71.583,+2561.8,19420101,20170324
847600,99999,MAZO CRUZ,PE,"","",-16.733,-69.717,+4045.0,19810724,19810829
847615,99999,CESAR TORKE PODESTA,PE,"",SPEQ,-17.179,-70.931,+1365.5,19840713,19841003
847710,99999,ILO,PE,"","",-17.7,-71.35,+0009.0,20011007,20011007
847826,99999,PLAYA POINT PONCE,PE,"",X69,17.967,-66.617,+0000.0,19790508,19790517
850335,99999,GUAYARAMERIN INTERNATIONAL,BL,"",SLGM,-10.533,-65.233,+0140.0,20110327,20161022
851040,99999,SAN JOAQUIN,BL,"",SLJO,-13.067,-64.667,+0140.0,19421102,20170324
851090,99999,SAN RAMON,BL,"",SLRA,-13.3,-64.7,+0140.0,19830401,20170324
851140,99999,MAGDALENA,BL,"",SLMG,-13.333,-64.15,+0141.0,19730103,20170324
851160,99999,BAURES,BL,"","",-13.75,-65.433,+0143.9,20120102,20170315
851230,99999,SANTA ANA DEL YACUMA,BL,"",SLSA,-13.762,-65.435,+0143.9,19870102,20170324
851390,99999,SANTA ROSA,BL,"",SLSR,-14.067,-66.783,+0224.9,20111201,20170324
851410,99999,RURRENABAQUE,BL,"",SLRQ,-14.483,-67.483,+0202.0,19451010,20170324
851510,99999,APOLO,BL,"",SLAP,-14.733,-68.417,+1415.0,19421001,20080910
851516,99999,SANTA ROSA,BL,"","",-14.067,-66.783,+0224.9,20100112,20120121
851520,99999,SAN BORJA/CAPT GERM,BL,"",SLSB,-14.867,-66.75,+0194.0,19730101,20170324
851530,99999,SAN IGNACIO DE MOXO,BL,"",SLSM,-14.967,-65.633,+0241.0,19730103,20170324
851540,99999,TTE AV JORGE HENRICH ARAUZ,BL,"",SLTR,-14.819,-64.918,+0155.1,19430101,20170324
851960,99999,CONCEPCION,BL,"",SLCP,-16.25,-62.1,+0497.0,19420801,20170324
852010,99999,EL ALTO INTL,BL,"",SLLP,-16.513,-68.192,+4061.5,19360401,20170324
852030,99999,OVEJUYO,BL,"","",-16.517,-68.05,+4320.0,19520901,19601231
852050,99999,TODOS SANTOS,BL,"",SLTS,-16.767,-65.183,+0335.0,19790319,19790410
852100,99999,SAN MATIAS,BL,"",SLTI,-16.333,-58.383,+0124.0,19860802,20170324
852224,99999,SANTIAGO,BL,"",SLTG,0,0,-0999.0,19850831,19891215
852230,99999,JORGE WILSTERMAN,BL,"",SLCB,-17.421,-66.177,+2548.1,19420201,20170324
852450,99999,EL TROMPILLO,BL,"",SLET,-17.812,-63.171,+0417.9,19421001,20170324
852680,99999,ROBORE (CIV/MIL),BL,"",SLRB,-18.317,-59.75,+0284.0,19430101,20170324
852830,99999,JUANA AZURDUY DE PADILLA,BL,"",SLSU,-19.007,-65.289,+2903.8,19440301,20160513
852890,99999,TTE DE AV SALVADOR OGAYA G,BL,"",SLPS,-18.975,-57.821,+0133.8,19420601,20170324
852930,99999,CAPITAN NICOLAS ROJAS,BL,"",SLPO,-19.543,-65.724,+3935.9,19471101,20170324
853000,99999,RIO MULATOS,BL,"","",-19.7,-66.783,+3815.0,19830701,19850106
853120,99999,MONTEAGUDO,BL,"",SLAG,-19.783,-63.917,+0992.0,19901005,20170223
853150,99999,CAMIRI,BL,"",SLCA,-20.05,-63.567,+0792.0,19460117,20170324
853645,99999,COLLPANI,BL,"","",0,0,-0999.0,19850129,19850129
853650,99999,YACUIBA,BL,"",SLYA,-21.961,-63.652,+0645.0,19440601,20170324
853940,99999,BERMEJO,BL,"","",-22.767,-64.317,+0381.0,19860304,20170324
854050,99999,CHINCHORRO,CI,"","",-18.467,-70.317,+0029.0,19491201,20100121
854100,99999,CHORRILLOS,CI,"","",-26.467,-69.433,+3200.0,19350501,19430130
854170,99999,IQUIQUE,CI,"","",-20.533,-70.183,+0052.0,19350103,19880815
854180,99999,DIEGO ARACENA INTL,CI,"",SCDA,-20.535,-70.181,+0047.2,19730101,20170324
854320,99999,CALAMA,CI,"","",-22.5,-68.9,+2320.0,19370324,20170324
854420,99999,CERRO MORENO INTL,CI,"",SCFA,-23.444,-70.445,+0138.7,19350101,20170324
854425,99999,CALAMA/EL LOA     &,CI,"",SCCF,-22.433,-68.917,+2270.0,19730313,19900401
854591,99999,AD MELINKA,CI,"",SCMK,-43.894,-73.74,+0011.0,20091031,20170324
854640,99999,EL JUNCAL,CI,"","",-32.85,-70.15,+2251.0,19350121,19391207
854660,99999,CALDERA,CI,"","",-27.067,-70.8,+0055.0,19350103,19541224
854680,99999,HANGOA-ROA,CI,"","",-27.15,-109.417,+0020.0,19490207,19531231
854700,99999,CHAMONATE,CI,"",SCHA,-27.296,-70.414,+0298.0,19350104,20090916
854860,99999,VALLENAR,CI,"",SCLL,-28.596,-70.756,+0525.8,19360514,20111031
854880,99999,LA FLORIDA,CI,"",SCSE,-29.916,-71.2,+0146.6,19350102,20170324
854990,99999,LA SERNA,CI,"","",-28.083,-70.75,+0032.0,19491201,19551223
855000,99999,COQUIMBO/PT TORTUGA,CI,"","",-29.95,-71.367,+0025.0,19350101,19900401
